71.0	49.0	-3.141592653589793	0.0	0.08726646259971647	29.0	42.0	0.0	2.7777777777777777	0.0	12
63.0	42.74	-1.5708	2.6	0.0	
63.0	42.47	-1.5708	2.7	0.0	
63.0	42.1922	-1.5708	2.7778	0.0	
63.0	41.9144	-1.5708	2.7778	0.0	
63.0	41.6367	-1.5708	2.7778	0.0	
63.0	41.3589	-1.5708	2.7778	0.0	
63.0	41.0811	-1.5708	2.7778	0.0	
63.0	40.8033	-1.5708	2.7778	0.0	
63.0	40.5256	-1.5708	2.7778	0.0	
63.0	40.2478	-1.5708	2.7778	0.0	
63.0	39.97	-1.5708	2.7778	0.0	
63.0	39.6922	-1.5708	2.7778	0.0	
63.0	39.4144	-1.5708	2.7778	0.0	
63.0	39.1367	-1.5708	2.7778	0.0	
63.0	38.8589	-1.5708	2.7778	0.0	
63.0	38.5811	-1.5708	2.7778	0.0	
63.0	38.3033	-1.5708	2.7778	0.0	
63.0	38.0256	-1.5708	2.7778	0.0	
63.0	37.7478	-1.5708	2.7778	0.0	
63.0	37.47	-1.5708	2.7778	0.0	
63.0	37.1922	-1.5708	2.7778	0.0	
63.0	36.9144	-1.5708	2.7778	0.0	
63.0	36.6367	-1.5708	2.7778	0.0	
63.0	36.3589	-1.5708	2.7778	0.0	
63.0	36.0811	-1.5708	2.7778	0.0	
63.0	35.8033	-1.5708	2.7778	0.0	
63.0	35.5256	-1.5708	2.7778	0.0	
63.0	35.2478	-1.5708	2.7778	0.0	
63.0	34.97	-1.5708	2.7778	0.0	
63.0	34.6922	-1.5708	2.7778	0.0	
63.0024	34.4145	-1.5698	2.7778	0.0087	
63.0075	34.1367	-1.5679	2.7778	0.0175	
63.0156	33.8591	-1.565	2.7778	0.0262	
63.0269	33.5815	-1.5611	2.7778	0.0349	
63.0417	33.3041	-1.5563	2.7778	0.0436	
63.0603	33.027	-1.5504	2.7778	0.0524	
63.0829	32.7501	-1.5437	2.7778	0.0611	
63.1098	32.4736	-1.5359	2.7778	0.0698	
63.1412	32.1977	-1.5272	2.7778	0.0785	
63.1775	31.9223	-1.5175	2.7778	0.0873	
63.2094	31.6967	-1.5096	2.2778	0.0873	
63.2357	31.5209	-1.5034	1.7778	0.0873	
63.2554	31.3946	-1.4989	1.2778	0.0873	
63.2677	31.3179	-1.4962	0.7778	0.0873	
63.2722	31.2904	-1.4952	0.2778	0.0873	
