100
20	24	2.0629545756796963	0.0	-0.06981317007977318	5	30	-2.9112337925041425	1.3888888888888888	0.0	
4	33	0.15961981908865486	0.0	0.05235987755982988	25	25	-0.7130448069085098	1.9444444444444444	0.0	
28	26	-2.977554299720299	0.0	-0.15707963267948966	15	25	3.1310980822598546	1.3888888888888888	0.0	
32	4	2.443460952792061	0.0	-0.10471975511965977	11	4	-2.5307274153917776	2.5	0.0	
4	27	-0.26711996239219493	0.0	0.05235987755982988	15	25	-0.1798534997924781	0.8333333333333333	0.0	
34	7	2.599583904692822	0.0	0.15707963267948966	5	5	2.337784516893673	0.8333333333333333	0.0	
37	25	2.684562041767318	0.0	0.17453292519943295	22	24	-2.4641592516159543	2.5	0.0	
9	37	-0.5632821349210317	0.0	0.0	20	27	-0.9996144479196145	2.7777777777777777	0.0	
9	5	-0.3669968986162835	0.0	-0.017453292519943295	28	8	0.9420000403794635	2.5	0.0	
12	25	-0.8329812666744316	0.0	0.17453292519943295	33	24	-0.04758310327698334	0.0	0.0	
14	37	-1.0678958500204905	0.0	-0.10471975511965977	15	22	-2.115093401217088	0.0	0.0	
33	4	-3.0900253036694005	0.0	0.017453292519943295	5	5	2.4077618401127374	1.3888888888888888	0.0	
25	26	2.8569306311401963	0.0	0.10471975511965977	5	30	2.4205983181416144	0.5555555555555556	0.0	
14	6	-0.8726646259971647	0.0	-0.05235987755982988	34	6	0.34906585039886595	2.2222222222222223	0.0	
16	34	2.3911950299376086	0.0	0.10471975511965977	3	37	-2.4957268756465147	1.3888888888888888	0.0	
3	24	-0.7625585402232851	0.0	0.08726646259971647	34	22	-0.41349268982441956	1.9444444444444444	0.0	
34	6	2.900491564614537	0.0	0.08726646259971647	4	8	2.2023598638168043	2.7777777777777777	0.0	
8	30	-0.03468340098877487	0.0	-0.17453292519943295	18	21	-1.3436803399845219	2.7777777777777777	0.0	
24	7	2.9502390037180746	0.0	-0.017453292519943295	8	3	-2.6348146026637793	0.8333333333333333	0.0	
7	37	-1.208252089530389	0.0	-0.017453292519943295	27	28	0.013478386865641845	1.3888888888888888	0.0	
30	23	2.9919073809941192	0.0	-0.15707963267948966	14	24	-3.029478538386318	0.2777777777777778	0.0	
23	4	-2.9422120757866006	0.0	0.17453292519943295	7	5	2.6428415305952537	2.5	0.0	
6	33	0.17453292519943275	0.0	-0.05235987755982988	17	33	-0.17453292519943275	1.9444444444444444	0.0	
29	22	-3.1089567829945244	0.0	-0.017453292519943295	8	25	-3.1089567829945244	1.9444444444444444	0.0	
6	23	0.04105676508607825	0.0	0.017453292519943295	37	27	0.7391884658838102	0.8333333333333333	0.0	
31	24	2.6529944177367577	0.0	0.12217304763960307	5	30	-3.1065921138445294	0.5555555555555556	0.0	
12	30	-1.1525719972156674	0.0	0.05235987755982988	25	25	0.24369140437979597	2.7777777777777777	0.0	
35	23	2.900491564614537	0.0	-0.12217304763960307	5	25	-2.9463614295664673	1.6666666666666665	0.0	
37	7	-2.4567883777338375	0.0	0.03490658503988659	10	5	3.0409987660483004	2.5	0.0	
10	29	-0.8955272606476123	0.0	-0.12217304763960307	30	25	0.41346967834813464	1.3888888888888888	0.0	
20	26	2.8809902618424523	0.0	-0.05235987755982988	5	30	3.055523187041885	0.0	0.0	
10	7	0.6857295109062864	0.0	-0.08726646259971647	30	5	-0.4487345028900278	0.2777777777777778	0.0	
8	23	0.36502484821329206	0.0	-0.03490658503988659	22	22	-0.7694391655830222	1.1111111111111112	0.0	
20	4	0.29888791974619444	0.0	-0.13962634015954636	36	6	0.12435499454676124	2.5	0.0	
