50.0	46.0	-3.141592653589793	0.0	-0.03490658503988659	6.0	7.0	-3.141592653589793	0.0	0.0	5
13.0	6.9467	-1.5708	0.5333	0.0	
13.0	6.9233	-1.5708	0.2333	0.0	
13.0	6.9233	-1.5708	0.0	0.0	
13.0	6.9233	-1.5708	0.0	0.0	
13.0	6.9233	-1.5708	0.0	0.0	
13.0	6.9233	-1.5708	0.0	0.0	
13.0	6.9233	-1.5708	0.0	0.0	
13.0	6.9233	-1.5708	0.0	0.0	
13.0	6.9233	-1.5708	0.0	0.0	
13.0	6.9233	-1.5708	0.0	0.0	
13.0004	6.8733	-1.5706	0.5	0.0087	
13.0022	6.7734	-1.5699	1.0	0.0175	
13.0063	6.6234	-1.5684	1.5	0.0262	
13.0137	6.4235	-1.5656	2.0	0.0349	
13.0259	6.1738	-1.5612	2.5	0.0436	
13.0431	5.8966	-1.5554	2.7778	0.0524	
13.0644	5.6196	-1.5486	2.7778	0.0611	
13.0899	5.343	-1.5409	2.7778	0.0698	
13.12	5.0669	-1.5321	2.7778	0.0785	
13.1549	4.7913	-1.5224	2.7778	0.0873	
13.1948	4.5164	-1.5118	2.7778	0.096	
13.2401	4.2424	-1.5002	2.7778	0.1047	
51	10	4.7124	2.7778	0.1134	
51.0339	9.7243	-1.5573	2.7778	0.1222	
51.0738	9.4494	-1.5428	2.7778	0.1309	
51.1202	9.1755	-1.5273	2.7778	0.1396	
51.1732	8.9028	-1.5109	2.7778	0.1484	
51.233	8.6316	-1.4935	2.7778	0.1571	
51.2998	8.362	-1.4751	2.7778	0.1658	
51.374	8.0943	-1.4559	2.7778	0.1745	
51.4533	7.8281	-1.4366	2.7778	0.1745	
51.5377	7.5634	-1.4173	2.7778	0.1745	
51.6272	7.3004	-1.398	2.7778	0.1745	
51.7218	7.0393	-1.3787	2.7778	0.1745	
51.8213	6.7799	-1.3594	2.7778	0.1745	
51.9259	6.5226	-1.3401	2.7778	0.1745	
52.0354	6.2673	-1.3208	2.7778	0.1745	
52.1498	6.0142	-1.3015	2.7778	0.1745	
52.2691	5.7633	-1.2822	2.7778	0.1745	
52.3932	5.5148	-1.2629	2.7778	0.1745	
52.5221	5.2687	-1.2436	2.7778	0.1745	
52.6557	5.0252	-1.2243	2.7778	0.1745	
52.7939	4.7843	-1.205	2.7778	0.1745	
52.9368	4.5461	-1.1857	2.7778	0.1745	
53.0843	4.3107	-1.1664	2.7778	0.1745	
53.2362	4.0781	-1.1471	2.7778	0.1745	
80	49	0.0	2.7778	0.1745	
80.2736	49.0482	0.0193	2.7778	0.1745	
80.5461	49.1017	0.0386	2.7778	0.1745	
80.8176	49.1605	0.0579	2.7778	0.1745	
81.069	49.2177	0.0749	2.5778	0.1658	
81.3004	49.2723	0.0898	2.3778	0.1571	
81.512	49.3237	0.1027	2.1778	0.1484	
81.704	49.3712	0.1137	1.9778	0.1396	
81.8765	49.4142	0.1229	1.7778	0.1309	
82.0296	49.4525	0.1306	1.5778	0.1222	
82.1633	49.4858	0.1369	1.3778	0.1134	
82.2776	49.514	0.1418	1.1778	0.1047	
82.3727	49.537	0.1456	0.9778	0.096	
82.4483	49.555	0.1483	0.7778	0.0873	
82.5241	49.5724	0.1507	0.7778	0.0785	
82.6	49.5895	0.1529	0.7778	0.0698	
82.676	49.606	0.1548	0.7778	0.0611	
82.7521	49.622	0.1564	0.7778	0.0524	
82.8284	49.6374	0.1578	0.7778	0.0436	
82.9047	49.6523	0.1588	0.7778	0.0349	
82.9811	49.6666	0.1597	0.7778	0.0262	
83.0577	49.6803	0.1602	0.7778	0.0175	
83.1344	49.6934	0.1605	0.7778	0.0087	
83.2112	49.7058	0.1605	0.7778	0.0	
83.2978	49.7199	0.1605	0.8778	0.0	
83.3943	49.7355	0.1605	0.9778	0.0	
83.5007	49.7527	0.1605	1.0778	0.0	
83.617	49.7715	0.1605	1.1778	0.0	
83.7431	49.7919	0.1605	1.2778	0.0	
83.8791	49.8139	0.1605	1.3778	0.0	
84.025	49.8376	0.1605	1.4778	0.0	
84.1808	49.8628	0.1605	1.5778	0.0	
84.3464	49.8896	0.1605	1.6778	0.0	
84.5219	49.918	0.1605	1.7778	0.0	
84.7075	49.9464	0.1598	1.8778	-0.0087	
84.9033	49.9744	0.1584	1.9778	-0.0175	
85.1092	50.0018	0.1563	2.0778	-0.0262	
85.3254	50.0282	0.1532	2.1778	-0.0349	
85.5518	50.0531	0.1492	2.2778	-0.0436	
85.7885	50.0761	0.1443	2.3778	-0.0524	
86.0354	50.0967	0.1382	2.4778	-0.0611	
86.2926	50.1143	0.131	2.5778	-0.0698	
86.56	50.1284	0.1226	2.6778	-0.0785	
86.8376	50.1382	0.1129	2.7778	-0.0873	
87.1152	50.1477	0.1042	2.7778	-0.0785	
87.3928	50.1573	0.0965	2.7778	-0.0698	
87.6704	50.1671	0.0897	2.7778	-0.0611	
87.948	50.1775	0.0839	2.7778	-0.0524	
88.2256	50.1887	0.079	2.7778	-0.0436	
88.5031	50.2009	0.0751	2.7778	-0.0349	
88.7805	50.2145	0.0722	2.7778	-0.0262	
89.0579	50.2297	0.0703	2.7778	-0.0175	
89.3351	50.2468	0.0693	2.7778	-0.0087	
89.6122	50.266	0.0693	2.7778	0.0	
89.8892	50.2877	0.0703	2.7778	0.0087	
90.1659	50.3121	0.0722	2.7778	0.0175	
90.4423	50.3393	0.0751	2.7778	0.0262	
90.7184	50.3699	0.079	2.7778	0.0349	
90.9941	50.4038	0.0839	2.7778	0.0436	
91.2693	50.4416	0.0897	2.7778	0.0524	
91.5439	50.4833	0.0965	2.7778	0.0611	
