71.0	49.0	-3.141592653589793	0.0	0.08726646259971647	29.0	42.0	0.0	2.7777777777777777	0.0	5
62.0011	51.1211	1.5704	1.2111	-0.0087	
62.0034	51.2522	1.5695	1.3111	-0.0175	
62.0073	51.3933	1.568	1.4111	-0.0262	
62.013	51.5443	1.5659	1.5111	-0.0349	
62.0208	51.7052	1.5631	1.6111	-0.0436	
62.0311	51.876	1.5595	1.7111	-0.0524	
62.0442	52.0566	1.5551	1.8111	-0.0611	
62.0605	52.247	1.5497	1.9111	-0.0698	
62.0805	52.4471	1.5434	2.0111	-0.0785	
62.1047	52.6569	1.5361	2.1111	-0.0873	
62.1243	52.8168	1.5304	1.6111	-0.0873	
62.1384	52.927	1.5266	1.1111	-0.0873	
62.1464	52.9876	1.5244	0.6111	-0.0873	
62.1479	52.9986	1.524	0.1111	-0.0873	
62.1479	52.9986	1.524	0.0	-0.0873	
62.1479	52.9986	1.524	0.0	-0.0873	
62.1479	52.9986	1.524	0.0	-0.0873	
62.1479	52.9986	1.524	0.0	-0.0873	
62.1479	52.9986	1.524	0.0	-0.0873	
62.1479	52.9986	1.524	0.0	-0.0873	
62.1522	53.0283	1.5229	0.3	-0.096	
62.1613	53.0876	1.5204	0.6	-0.1047	
62.176	53.1764	1.5163	0.9	-0.1134	
62.1971	53.2945	1.5105	1.2	-0.1222	
62.2256	53.4418	1.5026	1.5	-0.1309	
62.2627	53.6179	1.4926	1.8	-0.1396	
62.3099	53.8225	1.4802	2.1	-0.1484	
62.3687	54.0552	1.4652	2.4	-0.1571	
62.4411	54.3153	1.4473	2.7	-0.1658	
62.5227	54.5809	1.4281	2.7778	-0.1745	
62.5979	54.8169	1.4117	2.4778	-0.1658	
62.6656	55.0239	1.3981	2.1778	-0.1571	
62.7249	55.2021	1.387	1.8778	-0.1484	
62.775	55.3517	1.3782	1.5778	-0.1396	
62.8157	55.4729	1.3715	1.2778	-0.1309	
62.8465	55.5656	1.3667	0.9778	-0.1222	
