47.0	43.0	0.0	0.0	0.10471975511965977	43.0	3.0	0.0	0.5555555555555556	0.0	9
49.7556	34.0021	3.1407	2.4444	-0.0087	
49.4778	34.0072	3.1388	2.7778	-0.0175	
49.2002	34.0153	3.1359	2.7778	-0.0262	
48.9226	34.0265	3.132	2.7778	-0.0349	
48.6452	34.0413	3.1272	2.7778	-0.0436	
48.3681	34.0599	3.1214	2.7778	-0.0524	
48.0912	34.0824	3.1146	2.7778	-0.0611	
47.8147	34.1093	3.1068	2.7778	-0.0698	
47.5387	34.1407	3.0981	2.7778	-0.0785	
47.2633	34.1769	3.0884	2.7778	-0.0873	
46.988	34.2134	3.0797	2.7778	-0.0785	
46.7126	34.2499	3.0719	2.7778	-0.0698	
46.4372	34.2861	3.0652	2.7778	-0.0611	
46.1617	34.3218	3.0594	2.7778	-0.0524	
45.8861	34.3566	3.0545	2.7778	-0.0436	
45.6104	34.3904	3.0506	2.7778	-0.0349	
45.3345	34.4229	3.0477	2.7778	-0.0262	
45.0585	34.4538	3.0458	2.7778	-0.0175	
44.7822	34.4827	3.0448	2.7778	-0.0087	
44.5057	34.5096	3.0448	2.7778	0.0	
44.2295	34.5388	3.0438	2.7778	-0.0087	
43.9536	34.5708	3.0419	2.7778	-0.0175	
43.678	34.6056	3.039	2.7778	-0.0262	
43.4028	34.6437	3.0351	2.7778	-0.0349	
43.1282	34.6853	3.0303	2.7778	-0.0436	
42.8541	34.7305	3.0245	2.7778	-0.0524	
42.5807	34.7798	3.0177	2.7778	-0.0611	
42.3082	34.8333	3.0099	2.7778	-0.0698	
42.0365	34.8912	3.0012	2.7778	-0.0785	
41.7659	34.9539	2.9915	2.7778	-0.0873	
41.4959	35.0192	2.9818	2.7778	-0.0873	
41.2266	35.0871	2.9721	2.7778	-0.0873	
40.9579	35.1577	2.9625	2.7778	-0.0873	
40.6899	35.2308	2.9528	2.7778	-0.0873	
40.4226	35.3065	2.9431	2.7778	-0.0873	
40.1561	35.3848	2.9334	2.7778	-0.0873	
39.8904	35.4657	2.9237	2.7778	-0.0873	
39.6254	35.5491	2.914	2.7778	-0.0873	
39.3613	35.6352	2.9044	2.7778	-0.0873	
39.098	35.7237	2.8947	2.7778	-0.0873	
38.8633	35.8029	2.8869	2.4778	-0.0785	
