20
96	5	-3.141592653589793	0.0	0.0	38	56	0.0	0.0	0.0	
6	49	-1.5707963267948966	0.0	0.0	81	22	-3.141592653589793	0.0	0.0	
92	48	1.5707963267948966	0.0	0.0	6	21	1.5707963267948966	0.0	0.0	
41	16	0.0	0.0	0.0	95	45	-1.5707963267948966	0.0	0.0	
62	8	0.0	0.0	0.0	4	30	1.5707963267948966	0.0	0.0	
97	6	-3.141592653589793	0.0	0.0	34	18	0.0	0.0	0.0	
5	18	-1.5707963267948966	0.0	0.0	69	25	0.0	0.0	0.0	
96	36	1.5707963267948966	0.0	0.0	29	52	-3.141592653589793	0.0	0.0	
3	35	-1.5707963267948966	0.0	0.0	92	23	-3.141592653589793	0.0	0.0	
46	44	-1.5707963267948966	0.0	0.0	96	8	1.5707963267948966	0.0	0.0	
23	18	0.0	0.0	0.0	86	48	0.0	0.0	0.0	
72	4	0.0	0.0	0.0	23	55	0.0	0.0	0.0	
17	15	0.0	0.0	0.0	88	26	-3.141592653589793	0.0	0.0	
68	45	0.0	0.0	0.0	3	22	-1.5707963267948966	0.0	0.0	
94	7	1.5707963267948966	0.0	0.0	15	15	0.0	0.0	0.0	
23	57	-3.141592653589793	0.0	0.0	94	22	-1.5707963267948966	0.0	0.0	
3	10	1.5707963267948966	0.0	0.0	87	44	-3.141592653589793	0.0	0.0	
13	57	0.0	0.0	0.0	97	32	1.5707963267948966	0.0	0.0	
53	6	-3.141592653589793	0.0	0.0	97	51	1.5707963267948966	0.0	0.0	
89	3	0.0	0.0	0.0	15	36	0.0	0.0	0.0	
