20
19	38	-3.141592653589793	0.0	0.0	85	6	-3.141592653589793	0.0	0.0	
3	10	0.0	0.0	0.0	78	6	-3.141592653589793	0.0	0.0	
6	39	-3.141592653589793	0.0	0.0	72	46	0.0	0.0	0.0	
94	23	0.0	0.0	0.0	18	53	-3.141592653589793	0.0	0.0	
34	16	-3.141592653589793	0.0	0.0	86	46	-3.141592653589793	0.0	0.0	
97	32	-3.141592653589793	0.0	0.0	10	17	-3.141592653589793	0.0	0.0	
10	54	0.0	0.0	0.0	85	44	-3.141592653589793	0.0	0.0	
89	6	0.0	0.0	0.0	34	53	-3.141592653589793	0.0	0.0	
6	30	-3.141592653589793	0.0	0.0	72	26	-3.141592653589793	0.0	0.0	
14	32	0.0	0.0	0.0	84	3	-3.141592653589793	0.0	0.0	
5	7	-3.141592653589793	0.0	0.0	97	37	0.0	0.0	0.0	
94	47	0.0	0.0	0.0	22	37	0.0	0.0	0.0	
97	27	-3.141592653589793	0.0	0.0	23	36	0.0	0.0	0.0	
5	39	-3.141592653589793	0.0	0.0	88	47	-3.141592653589793	0.0	0.0	
94	40	0.0	0.0	0.0	26	57	0.0	0.0	0.0	
34	36	-3.141592653589793	0.0	0.0	97	43	0.0	0.0	0.0	
96	13	-3.141592653589793	0.0	0.0	16	12	-3.141592653589793	0.0	0.0	
24	14	-3.141592653589793	0.0	0.0	97	30	0.0	0.0	0.0	
4	41	0.0	0.0	0.0	92	27	0.0	0.0	0.0	
62	8	-3.141592653589793	0.0	0.0	19	54	0.0	0.0	0.0	
