20
5	24	0.0	0.0	0.0	67	44	0.0	0.0	0.0	
15	26	0.0	0.0	0.0	79	7	0.0	0.0	0.0	
7	57	-3.141592653589793	0.0	0.0	78	25	0.0	0.0	0.0	
5	34	0.0	0.0	0.0	64	48	-3.141592653589793	0.0	0.0	
89	52	0.0	0.0	0.0	15	48	-3.141592653589793	0.0	0.0	
20	25	-3.141592653589793	0.0	0.0	87	51	0.0	0.0	0.0	
91	26	-3.141592653589793	0.0	0.0	7	14	-3.141592653589793	0.0	0.0	
6	9	0.0	0.0	0.0	97	38	0.0	0.0	0.0	
76	43	0.0	0.0	0.0	12	28	-3.141592653589793	0.0	0.0	
25	27	-3.141592653589793	0.0	0.0	96	32	0.0	0.0	0.0	
22	4	0.0	0.0	0.0	77	42	-3.141592653589793	0.0	0.0	
32	6	0.0	0.0	0.0	93	25	0.0	0.0	0.0	
14	53	0.0	0.0	0.0	89	7	0.0	0.0	0.0	
94	19	0.0	0.0	0.0	9	42	0.0	0.0	0.0	
23	27	0.0	0.0	0.0	86	21	-3.141592653589793	0.0	0.0	
12	57	0.0	0.0	0.0	79	27	-3.141592653589793	0.0	0.0	
96	30	-3.141592653589793	0.0	0.0	11	8	-3.141592653589793	0.0	0.0	
73	23	-3.141592653589793	0.0	0.0	6	52	-3.141592653589793	0.0	0.0	
93	48	-3.141592653589793	0.0	0.0	23	27	0.0	0.0	0.0	
94	20	-3.141592653589793	0.0	0.0	12	20	0.0	0.0	0.0	
