20
14	19	1.5707963267948966	0.0	0.0	80	48	0.0	0.0	0.0	
71	23	-3.141592653589793	0.0	0.0	10	46	-3.141592653589793	0.0	0.0	
89	20	-3.141592653589793	0.0	0.0	3	22	1.5707963267948966	0.0	0.0	
92	42	0.0	0.0	0.0	22	3	-3.141592653589793	0.0	0.0	
13	9	-1.5707963267948966	0.0	0.0	95	51	-1.5707963267948966	0.0	0.0	
93	37	1.5707963267948966	0.0	0.0	15	48	0.0	0.0	0.0	
30	44	0.0	0.0	0.0	93	50	0.0	0.0	0.0	
3	20	1.5707963267948966	0.0	0.0	97	27	1.5707963267948966	0.0	0.0	
12	44	1.5707963267948966	0.0	0.0	63	5	0.0	0.0	0.0	
8	16	1.5707963267948966	0.0	0.0	70	3	-3.141592653589793	0.0	0.0	
44	5	-3.141592653589793	0.0	0.0	8	54	-1.5707963267948966	0.0	0.0	
9	3	0.0	0.0	0.0	85	52	1.5707963267948966	0.0	0.0	
85	48	-1.5707963267948966	0.0	0.0	9	18	1.5707963267948966	0.0	0.0	
38	48	0.0	0.0	0.0	90	13	1.5707963267948966	0.0	0.0	
78	6	-3.141592653589793	0.0	0.0	11	7	-3.141592653589793	0.0	0.0	
10	20	-1.5707963267948966	0.0	0.0	92	11	-1.5707963267948966	0.0	0.0	
95	44	-1.5707963267948966	0.0	0.0	45	4	-3.141592653589793	0.0	0.0	
97	39	1.5707963267948966	0.0	0.0	14	8	-1.5707963267948966	0.0	0.0	
74	24	0.0	0.0	0.0	5	17	-1.5707963267948966	0.0	0.0	
91	13	1.5707963267948966	0.0	0.0	12	8	-1.5707963267948966	0.0	0.0	
